ASV_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV3035	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV3036	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured bacterium
ASV3037	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV3038	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	uncultured	uncultured bacterium
ASV3039	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	uncultured bacterium
ASV3040	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
ASV3041	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured	uncultured bacterium
ASV3042	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	uncultured	uncultured bacterium
ASV3043	Bacteria	NA	NA	NA	NA	uncultured	uncultured bacterium
ASV3044	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured bacterium
ASV3045	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured	uncultured bacterium
ASV3046	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	uncultured	uncultured bacterium
ASV3047	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	uncultured bacterium
ASV3048	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	Haliangium	uncultured bacterium
ASV3049	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV3050	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3051	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	uncultured bacterium
ASV3052	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured	uncultured bacterium
ASV3053	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3054	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	uncultured bacterium
ASV3055	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV3056	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured	uncultured bacterium
ASV3057	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	uncultured bacterium
ASV3058	Bacteria	DTB120	NA	NA	NA	uncultured	uncultured bacterium
ASV3059	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	I-8	uncultured bacterium
ASV3060	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
ASV3061	Bacteria	FCPU426	NA	NA	NA	uncultured	uncultured bacterium
ASV3062	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium
ASV3063	Bacteria	Patescibacteria	WWE3	NA	NA	uncultured	uncultured bacterium
ASV3064	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	Blastocatella	uncultured bacterium
ASV3065	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	uncultured	uncultured bacterium
ASV3066	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV3067	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	uncultured bacterium
ASV3068	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Methylibium	uncultured bacterium
ASV3069	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	uncultured bacterium
ASV3070	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3071	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	uncultured	uncultured bacterium
ASV3072	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium
ASV3073	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	UTCFX1	uncultured bacterium
ASV3074	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	uncultured	uncultured bacterium
ASV3075	Bacteria	Patescibacteria	Microgenomatia	Candidatus Amesbacteria	NA	uncultured	uncultured bacterium
ASV3076	Bacteria	Bacteroidota	OC31	NA	NA	uncultured	uncultured bacterium
ASV3077	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ruminiclostridium	uncultured bacterium
ASV3078	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV3079	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	uncultured	uncultured bacterium
ASV3080	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	uncultured	uncultured bacterium
ASV3081	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	uncultured bacterium
ASV3082	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
ASV3083	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	oc32	uncultured bacterium
ASV3084	Bacteria	Desulfobacterota	NA	NA	NA	uncultured	uncultured bacterium
ASV3085	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus	uncultured bacterium
ASV3086	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	uncultured	uncultured bacterium
ASV3087	Bacteria	Firmicutes	Clostridia	Oscillospirales	Hungateiclostridiaceae	Ercella	uncultured bacterium
ASV3088	Bacteria	Gemmatimonadota	MD2902-B12	NA	NA	uncultured	uncultured bacterium
ASV3089	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter	uncultured bacterium
ASV3090	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV3091	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	uncultured	uncultured bacterium
ASV3092	Bacteria	Planctomycetota	OM190	NA	NA	uncultured	uncultured bacterium
ASV3093	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12 marine group	uncultured	uncultured bacterium
ASV3094	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Brooklawnia	uncultured bacterium
ASV3095	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV3096	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV3097	Bacteria	Actinobacteriota	Actinobacteria	NA	NA	uncultured	uncultured bacterium
ASV3098	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	uncultured	uncultured bacterium
ASV3099	Bacteria	Planctomycetota	Phycisphaerae	S-70	NA	uncultured	uncultured bacterium
ASV3100	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	uncultured	uncultured bacterium
ASV3101	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	uncultured bacterium
ASV3102	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	uncultured bacterium
ASV3103	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	uncultured bacterium
ASV3104	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium
ASV3105	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	uncultured	uncultured bacterium
ASV3106	Bacteria	Latescibacterota	NA	NA	NA	uncultured	uncultured bacterium
ASV3107	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	uncultured	uncultured bacterium
ASV3108	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	uncultured bacterium
ASV3109	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	uncultured	uncultured bacterium
ASV3110	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	uncultured bacterium
ASV3111	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	uncultured	uncultured bacterium
ASV3112	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	uncultured	uncultured bacterium
ASV3113	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	uncultured	uncultured bacterium
ASV3114	Bacteria	Myxococcota	Polyangia	Polyangiales	BIrii41	uncultured	uncultured bacterium
ASV3115	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Propionivibrio	uncultured bacterium
ASV3116	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV3117	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV3118	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Dyadobacter	uncultured bacterium
ASV3119	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	uncultured	uncultured bacterium
ASV3120	Bacteria	Fibrobacterota	Fibrobacteria	Fibrobacterales	BBMC-4	uncultured	uncultured bacterium
ASV3121	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV3122	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV3123	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3124	Bacteria	Latescibacterota	NA	NA	NA	uncultured	uncultured bacterium
ASV3125	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	uncultured	uncultured bacterium
ASV3126	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	uncultured bacterium
ASV3127	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NA	uncultured	uncultured bacterium
ASV3128	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	uncultured	uncultured bacterium
ASV3129	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV3130	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	uncultured	uncultured bacterium
ASV3131	Bacteria	Planctomycetota	vadinHA49	NA	NA	uncultured	uncultured bacterium
ASV3132	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured bacterium
ASV3133	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV3134	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	uncultured	uncultured bacterium
ASV3135	Bacteria	Dependentiae	Babeliae	Babeliales	NA	uncultured	uncultured bacterium
ASV3136	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	uncultured bacterium
ASV3137	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	uncultured	uncultured bacterium
ASV3138	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium
ASV3139	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	uncultured	uncultured bacterium
ASV3140	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Cellvibrio	uncultured bacterium
ASV3141	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Cerasicoccus	uncultured bacterium
ASV3142	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	uncultured bacterium
ASV3143	Bacteria	NA	NA	NA	NA	uncultured	uncultured bacterium
ASV3144	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	211ds20	uncultured	uncultured bacterium
ASV3145	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodomicrobiaceae	Rhodomicrobium	uncultured bacterium
ASV3146	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Leptolinea	uncultured bacterium
ASV3147	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	uncultured bacterium
ASV3148	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured	uncultured bacterium
ASV3149	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3150	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	uncultured	uncultured bacterium
ASV3151	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV3152	Bacteria	Elusimicrobiota	Lineage IIa	NA	NA	uncultured	uncultured bacterium
ASV3153	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	uncultured	uncultured bacterium
ASV3154	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Haliscomenobacter	uncultured bacterium
ASV3155	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	uncultured bacterium
ASV3156	Bacteria	MBNT15	NA	NA	NA	uncultured	uncultured bacterium
ASV3157	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured	uncultured bacterium
ASV3158	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Magnetospirillum	uncultured bacterium
ASV3159	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Pir4 lineage	uncultured bacterium
ASV3160	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3161	Bacteria	Nitrospirota	Thermodesulfovibrionia	NA	NA	uncultured	uncultured bacterium
ASV3162	Bacteria	Planctomycetota	vadinHA49	NA	NA	uncultured	uncultured bacterium
ASV3163	Bacteria	Patescibacteria	Berkelbacteria	NA	NA	uncultured	uncultured bacterium
ASV3164	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Family XI	Gallicola	uncultured bacterium
ASV3165	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Ornatilinea	uncultured bacterium
ASV3166	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter	uncultured bacterium
ASV3167	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Smithellaceae	Smithella	uncultured bacterium
ASV3168	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	uncultured bacterium
ASV3169	Bacteria	Proteobacteria	Gammaproteobacteria	eub62A3	NA	uncultured	uncultured bacterium
ASV3170	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured	uncultured bacterium
ASV3171	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	uncultured	uncultured bacterium
ASV3172	Bacteria	Proteobacteria	Alphaproteobacteria	Ferrovibrionales	Taonella	uncultured	uncultured bacterium
ASV3173	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured bacterium
ASV3174	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Papillibacter	uncultured bacterium
ASV3175	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	uncultured	uncultured bacterium
ASV3176	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured bacterium
ASV3177	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	uncultured	uncultured bacterium
ASV3178	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	uncultured	uncultured bacterium
ASV3179	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	uncultured	uncultured bacterium
ASV3180	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	uncultured bacterium
ASV3181	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV3182	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	uncultured bacterium
ASV3183	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	NA	uncultured	uncultured bacterium
ASV3184	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	uncultured bacterium
ASV3185	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Schlesneriaceae	Schlesneria	uncultured bacterium
ASV3186	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured bacterium
ASV3187	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV3188	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured	uncultured bacterium
ASV3189	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	uncultured	uncultured bacterium
ASV3190	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured	uncultured bacterium
ASV3191	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM1B06	uncultured	uncultured bacterium
ASV3192	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
ASV3193	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	uncultured	uncultured bacterium
ASV3194	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	uncultured	uncultured bacterium
ASV3195	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	uncultured	uncultured bacterium
ASV3196	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Alterococcus	uncultured bacterium
ASV3197	Bacteria	Proteobacteria	Magnetococcia	Magnetococcales	Magnetococcaceae	Magnetococcus	uncultured bacterium
ASV3198	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
ASV3199	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	taiwanensis
ASV3200	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium	uncultured bacterium
ASV3201	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	uncultured bacterium
ASV3202	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Alicycliphilus	uncultured bacterium
ASV3203	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	uncultured	uncultured bacterium
ASV3204	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured bacterium
ASV3205	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
ASV3206	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV3207	Bacteria	Proteobacteria	Alphaproteobacteria	Defluviicoccales	NA	uncultured	uncultured bacterium
ASV3208	Bacteria	Planctomycetota	Phycisphaerae	mle1-8	NA	uncultured	uncultured bacterium
ASV3209	Bacteria	Patescibacteria	Microgenomatia	Candidatus Woesebacteria	NA	uncultured	uncultured bacterium
ASV3210	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	NA	uncultured	uncultured bacterium
ASV3211	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
ASV3212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	uncultured	uncultured bacterium
ASV3213	Bacteria	Patescibacteria	Parcubacteria	Candidatus Giovannonibacteria	NA	uncultured	uncultured bacterium
ASV3214	Bacteria	Proteobacteria	Gammaproteobacteria	CCM19a	NA	uncultured	uncultured bacterium
ASV3215	Bacteria	NA	NA	NA	NA	uncultured	uncultured bacterium
ASV3216	Bacteria	Planctomycetota	BD7-11	NA	NA	uncultured	uncultured bacterium
ASV3217	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	uncultured bacterium
ASV3218	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	uncultured bacterium
ASV3219	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	uncultured	uncultured bacterium
ASV3220	Bacteria	Spirochaetota	Leptospirae	Leptospirales	Leptospiraceae	uncultured	uncultured bacterium
ASV3221	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	uncultured bacterium
ASV3222	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	NA	uncultured	uncultured bacterium
ASV3223	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured	uncultured bacterium
ASV3224	Bacteria	Proteobacteria	Gammaproteobacteria	Halothiobacillales	Halothiobacillaceae	Thiovirga	uncultured bacterium
ASV3225	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	SH-PL14	uncultured bacterium
ASV3226	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	uncultured	uncultured bacterium
ASV3227	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Tolypothrix	uncultured bacterium
